"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
03,1117,135-6,1908742,19,40051,0036,2,1,01,13/11/2017,01,26/11/2017,5,1,0,0,02,03,11891
03,1117,135-6,1908742,19,40051,0015,1,1,01,13/11/2017,01,14/11/2017,3,1,0,0,02,01,11891
03,1117,135-6,1908742,19,40051,0096,5,1,01,13/11/2017,01,14/11/2017,4,1,0,0,01,02,11891
03,1117,135-6,1908742,19,40051,0074,4,1,01,13/11/2017,01,14/11/2017,3,1,0,0,01,01,11891
03,1117,135-6,1908742,19,40051,0056,3,1,01,13/11/2017,01,14/11/2017,3,1,0,0,02,01,11891
03,1117,107-4,1908493,19,40083,0012,4,1,01,15/11/2017,01,16/11/2017,2,1,0,0,02,02,12793
03,1117,107-4,1908493,19,40083,0044,2,1,01,15/11/2017,01,16/11/2017,2,1,0,0,01,01,12793
03,1117,107-4,1908493,19,40083,0026,1,1,01,15/11/2017,01,16/11/2017,3,1,0,0,01,02,12793
03,1117,107-4,1908493,19,40083,0063,5,1,01,15/11/2017,01,16/11/2017,3,1,0,0,01,01,12793
03,1117,107-4,1908493,19,40083,0083,3,1,06,22/11/2017,06,23/11/2017,0,0,0,0,,,0
03,1117,156-5,1903463,19,40097,0030,2,1,01,09/11/2017,01,12/11/2017,1,0,0,0,01,01,16228
03,1117,156-5,1903463,19,40097,0006,1,1,07,08/11/2017,07,10/11/2017,0,0,0,0,,,0
03,1117,156-5,1903463,19,40097,0053,3,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,01,16228
03,1117,156-5,1903463,19,40097,0073,4,1,01,27/11/2017,01,27/11/2017,2,1,0,0,01,01,16228
03,1117,156-5,1903463,19,40097,0095,5,1,01,08/11/2017,01,19/11/2017,3,1,0,0,02,01,16228
03,1117,497-7,1907753,19,40101,0084,4,1,01,15/11/2017,01,19/11/2017,4,1,0,0,02,01,13750
03,1117,497-7,1907753,19,40101,0185,1,1,01,16/11/2017,01,19/11/2017,7,1,0,0,04,01,13750
03,1117,497-7,1907753,19,40101,0036,3,1,01,16/11/2017,01,19/11/2017,3,1,0,0,01,01,13750
03,1117,497-7,1907753,19,40101,0230,2,1,01,15/11/2017,01,16/11/2017,2,1,0,0,01,01,13750
03,1117,497-7,1907753,19,40101,0136,5,1,01,16/11/2017,01,19/11/2017,7,1,0,0,01,02,13750
03,1117,125-7,1900649,19,40132,0085,4,1,01,14/11/2017,01,15/11/2017,5,1,0,0,02,02,15445
03,1117,125-7,1900649,19,40132,0060,3,1,01,14/11/2017,01,19/11/2017,6,1,0,0,01,03,15445
03,1117,125-7,1900649,19,40132,0112,5,1,01,16/11/2017,01,19/11/2017,3,1,0,0,03,01,15445
03,1117,125-7,1900649,19,40132,0003,1,1,01,16/11/2017,01,17/11/2017,5,1,0,0,02,02,15445
03,1117,125-7,1900649,19,40132,0033,2,1,01,14/11/2017,01,17/11/2017,5,1,0,0,01,02,15445
03,1117,017-1,1910919,19,40185,0102,3,1,01,21/11/2017,01,26/11/2017,4,1,0,0,02,03,11139
03,1117,017-1,1910919,19,40185,0126,4,1,06,27/11/2017,06,27/11/2017,0,0,0,0,,,0
03,1117,017-1,1910919,19,40185,0031,1,1,01,21/11/2017,01,21/11/2017,3,1,0,0,01,01,11139
03,1117,017-1,1910919,19,40185,0066,2,1,01,21/11/2017,01,21/11/2017,3,1,0,0,02,01,11139
03,1117,017-1,1910919,19,40185,0171,5,1,07,21/11/2017,07,21/11/2017,0,0,0,0,,,0
03,1117,080-8,1900384,19,40186,0064,3,1,01,08/11/2017,01,08/11/2017,3,1,0,0,01,01,13918
03,1117,080-8,1900384,19,40186,0085,4,1,01,08/11/2017,01,08/11/2017,5,1,0,0,02,02,13918
03,1117,080-8,1900384,19,40186,0022,1,1,01,08/11/2017,01,08/11/2017,4,1,0,0,02,02,13918
03,1117,080-8,1900384,19,40186,0042,2,1,01,08/11/2017,01,08/11/2017,3,1,0,0,02,02,13918
03,1117,080-8,1900384,19,40186,0105,5,1,01,08/11/2017,01,12/11/2017,8,1,0,0,02,04,13918
03,1117,160-5,1902464,19,40220,0100,5,1,01,21/11/2017,01,23/11/2017,3,1,0,0,02,03,13648
03,1117,160-5,1902464,19,40220,0074,4,1,01,21/11/2017,01,23/11/2017,4,1,0,0,02,02,13648
03,1117,160-5,1902464,19,40220,0030,2,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,13648
03,1117,160-5,1902464,19,40220,0009,1,1,01,22/11/2017,01,23/11/2017,3,1,0,0,02,02,13648
03,1117,160-5,1902464,19,40220,0054,3,1,01,22/11/2017,01,23/11/2017,6,1,0,0,04,02,13648
03,1117,145-5,1905774,19,40227,0008,5,1,06,04/12/2017,06,04/12/2017,0,0,0,0,,,0
03,1117,145-5,1905774,19,40227,0072,2,1,01,09/11/2017,01,10/11/2017,3,2,3,1,01,01,11382
03,1117,145-5,1905774,19,40227,0038,4,1,01,07/11/2017,01,08/11/2017,6,1,0,0,01,01,11382
03,1117,145-5,1905774,19,40227,0122,1,1,01,08/11/2017,01,09/11/2017,2,1,0,0,01,01,11382
03,1117,145-5,1905774,19,40227,0012,3,1,01,16/11/2017,01,21/11/2017,6,1,0,0,01,01,11382
03,1117,209-7,1906131,19,40255,0210,5,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,01,9856
03,1117,209-7,1906131,19,40255,0308,1,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,9856
03,1117,209-7,1906131,19,40255,0133,4,1,01,21/11/2017,01,21/11/2017,3,1,0,0,01,01,9856
03,1117,209-7,1906131,19,40255,0077,3,1,07,21/11/2017,07,21/11/2017,0,0,0,0,,,0
03,1117,209-7,1906131,19,40255,0376,2,1,01,21/11/2017,01,21/11/2017,5,1,0,0,01,01,9856
03,1117,056-4,1909276,19,40264,0028,2,1,06,20/11/2017,06,20/11/2017,0,0,0,0,,,0
03,1117,056-4,1909276,19,40264,0006,1,1,01,10/11/2017,01,19/11/2017,3,1,0,0,02,02,16262
03,1117,056-4,1909276,19,40264,0101,5,1,01,11/11/2017,01,12/11/2017,11,2,3,3,01,02,16262
03,1117,056-4,1909276,19,40264,0080,4,1,01,08/11/2017,01,09/11/2017,4,1,0,0,02,02,16262
03,1117,056-4,1909276,19,40264,0053,3,1,01,09/11/2017,01,09/11/2017,7,1,0,0,04,02,16262
03,1117,049-4,1909248,19,40274,0068,3,1,01,16/11/2017,01,17/11/2017,5,1,0,0,02,02,14378
03,1117,049-4,1909248,19,40274,0109,5,1,01,14/11/2017,01,15/11/2017,6,1,0,0,01,05,14378
03,1117,049-4,1909248,19,40274,0043,2,1,01,14/11/2017,01,15/11/2017,3,1,0,0,02,02,14378
03,1117,049-4,1909248,19,40274,0091,4,1,01,15/11/2017,01,17/11/2017,2,1,0,0,02,02,14378
03,1117,049-4,1909248,19,40274,0017,1,1,01,14/11/2017,01,15/11/2017,3,1,0,0,01,01,14378
03,1117,162-4,1902491,19,40346,0031,2,1,01,22/11/2017,01,23/11/2017,5,1,0,0,02,03,12543
03,1117,162-4,1902491,19,40346,0006,1,1,01,20/11/2017,01,20/11/2017,6,2,2,4,02,01,12543
03,1117,162-4,1902491,19,40346,0114,5,1,07,20/11/2017,07,20/11/2017,0,0,0,0,,,0
03,1117,162-4,1902491,19,40346,0059,3,1,01,21/11/2017,01,21/11/2017,4,1,0,0,02,02,12543
03,1117,162-4,1902491,19,40346,0090,4,1,01,27/11/2017,01,27/11/2017,3,1,0,0,01,01,12543
03,1117,125-2,1908648,19,40350,0083,4,1,01,21/11/2017,01,21/11/2017,5,1,0,0,01,01,15898
03,1117,125-2,1908648,19,40350,0061,3,1,01,23/11/2017,01,23/11/2017,2,1,0,0,01,01,15898
03,1117,125-2,1908648,19,40350,0019,1,1,01,21/11/2017,01,21/11/2017,3,1,0,0,01,01,15898
03,1117,125-2,1908648,19,40350,0039,2,1,01,21/11/2017,01,21/11/2017,6,1,0,0,02,03,15898
03,1117,125-2,1908648,19,40350,0106,5,1,01,21/11/2017,01,26/11/2017,3,1,0,0,01,03,15898
03,1117,134-9,1903277,19,40364,0044,2,1,01,18/11/2017,01,19/11/2017,4,1,0,0,02,02,12685
03,1117,134-9,1903277,19,40364,0110,3,1,07,07/11/2017,07,12/11/2017,0,0,0,0,,,0
03,1117,134-9,1903277,19,40364,0084,5,1,01,07/11/2017,01,08/11/2017,4,1,0,0,04,03,12685
03,1117,134-9,1903277,19,40364,0064,4,1,01,07/11/2017,01,08/11/2017,4,1,0,0,02,02,12685
03,1117,134-9,1903277,19,40364,0024,1,1,01,06/11/2017,01,08/11/2017,1,0,0,0,01,01,12685
03,1117,259-7,1904215,19,40366,0094,4,1,01,10/11/2017,01,23/11/2017,2,1,0,0,01,02,10972
03,1117,259-7,1904215,19,40366,0066,3,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,01,10972
03,1117,259-7,1904215,19,40366,0013,1,1,01,08/11/2017,01,09/11/2017,3,1,0,0,01,01,10972
03,1117,259-7,1904215,19,40366,0119,5,1,01,12/11/2017,01,12/11/2017,2,1,0,0,02,01,10972
03,1117,259-7,1904215,19,40366,0042,2,1,01,12/11/2017,01,12/11/2017,4,1,0,0,01,02,10972
03,1117,091-7,1905444,19,40394,0013,5,1,07,07/11/2017,07,09/11/2017,0,0,0,0,,,0
03,1117,091-7,1905444,19,40394,0059,1,1,06,09/11/2017,06,04/12/2017,0,0,0,0,,,0
03,1117,091-7,1905444,19,40394,0100,4,1,01,06/11/2017,01,12/11/2017,4,1,0,0,02,02,13302
03,1117,091-7,1905444,19,40394,0109,3,1,01,06/11/2017,01,12/11/2017,3,1,0,0,01,01,13302
03,1117,091-7,1905444,19,40394,0078,2,1,01,06/11/2017,01,08/11/2017,3,1,0,0,01,01,13302
03,1117,508-7,1907834,19,40404,0010,3,1,01,16/11/2017,01,21/11/2017,5,1,0,0,02,01,10311
03,1117,508-7,1907834,19,40404,0070,2,1,01,13/11/2017,01,13/11/2017,6,1,0,0,02,02,10311
03,1117,508-7,1907834,19,40404,0087,4,1,01,16/11/2017,01,17/11/2017,3,1,0,0,01,02,10311
03,1117,508-7,1907834,19,40404,0105,5,1,01,13/11/2017,01,19/11/2017,4,1,0,0,02,02,10311
03,1117,508-7,1907834,19,40404,0049,1,1,01,13/11/2017,01,15/11/2017,5,1,0,0,02,02,10311
03,1117,017-2,1901398,19,40570,0017,4,1,06,04/12/2017,06,04/12/2017,0,0,0,0,,,0
03,1117,017-2,1901398,19,40570,0069,5,1,06,04/12/2017,06,04/12/2017,0,0,0,0,,,0
03,1117,017-2,1901398,19,40570,0031,1,1,01,13/11/2017,01,13/11/2017,3,1,0,0,02,02,11908
03,1117,017-2,1901398,19,40570,0091,2,1,01,07/11/2017,01,09/11/2017,1,0,0,0,01,01,11908
03,1117,017-2,1901398,19,40570,0007,3,1,08,23/11/2017,08,23/11/2017,0,0,0,0,,,0
31,1117,117-0,2000303,20,40026,0095,2,1,01,17/11/2017,01,18/11/2017,12,2,3,2,01,01,1601
31,1117,117-0,2000303,20,40026,0068,1,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,1601
31,1117,117-0,2000303,20,40026,0031,4,1,01,23/11/2017,01,27/11/2017,3,1,0,0,01,01,1601
31,1117,117-0,2000303,20,40026,0111,5,1,01,25/11/2017,01,27/11/2017,3,1,0,0,02,01,1601
31,1117,117-0,2000303,20,40026,0051,3,1,01,18/11/2017,01,30/11/2017,4,1,0,0,04,02,1601
31,1117,186-1,2000546,20,40055,0009,4,1,01,14/11/2017,01,27/11/2017,4,1,0,0,02,01,1517
31,1117,186-1,2000546,20,40055,0048,1,1,01,15/11/2017,01,15/11/2017,2,1,0,0,01,01,1517
31,1117,186-1,2000546,20,40055,0096,2,1,01,10/11/2017,01,15/11/2017,6,1,0,0,02,01,1517
31,1117,186-1,2000546,20,40055,0100,5,1,01,10/11/2017,01,13/11/2017,8,1,0,0,01,01,1517
31,1117,186-1,2000546,20,40055,0031,3,1,01,14/11/2017,01,15/11/2017,1,0,0,0,01,01,1517
31,1117,053-3,2001715,20,40056,0006,4,1,01,21/11/2017,01,22/11/2017,4,1,0,0,02,02,1915
31,1117,053-3,2001715,20,40056,0252,3,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,02,1915
31,1117,053-3,2001715,20,40056,0167,2,1,07,04/12/2017,07,04/12/2017,0,0,0,0,,,0
31,1117,053-3,2001715,20,40056,0033,5,1,01,21/11/2017,01,22/11/2017,4,1,0,0,02,02,1915
31,1117,053-3,2001715,20,40056,0090,1,1,01,25/11/2017,01,27/11/2017,4,1,0,0,01,01,1915
31,1117,009-5,2001469,20,40062,0066,2,1,01,14/11/2017,01,15/11/2017,3,1,0,0,01,01,1543
31,1117,009-5,2001469,20,40062,0129,3,1,01,14/11/2017,01,15/11/2017,5,1,0,0,01,02,1543
31,1117,009-5,2001469,20,40062,0113,5,1,01,14/11/2017,01,27/11/2017,5,1,0,0,02,04,1543
31,1117,009-5,2001469,20,40062,0096,4,1,01,15/11/2017,01,16/11/2017,4,1,0,0,02,02,1543
31,1117,009-5,2001469,20,40062,0017,1,1,01,14/11/2017,01,15/11/2017,4,1,0,0,02,02,1543
31,1117,004-A,2003506,20,40098,0073,1,1,01,21/11/2017,01,22/11/2017,4,1,0,0,02,01,1895
31,1117,004-A,2003506,20,40098,0002,5,1,01,20/11/2017,01,21/11/2017,2,1,0,0,02,02,1895
31,1117,004-A,2003506,20,40098,0052,4,1,01,20/11/2017,01,21/11/2017,9,1,0,0,03,01,1895
31,1117,004-A,2003506,20,40098,0020,3,1,01,20/11/2017,01,21/11/2017,4,1,0,0,03,02,1895
31,1117,004-A,2003506,20,40098,0043,2,1,01,20/11/2017,01,21/11/2017,5,1,0,0,03,01,1895
31,1117,086-3,2000180,20,40100,0184,3,1,03,16/11/2017,03,05/12/2017,6,2,3,2,02,02,0
31,1117,086-3,2000180,20,40100,0009,4,1,01,15/11/2017,01,15/11/2017,3,1,0,0,03,03,1823
31,1117,086-3,2000180,20,40100,0088,1,1,01,17/11/2017,01,18/11/2017,1,0,0,0,01,01,1823
31,1117,086-3,2000180,20,40100,0196,2,1,01,09/11/2017,01,13/11/2017,7,1,0,0,02,06,1823
31,1117,086-3,2000180,20,40100,0025,5,1,01,09/11/2017,01,13/11/2017,4,1,0,0,02,02,1823
31,1117,020-9,2001610,20,40102,0158,4,1,01,24/11/2017,01,27/11/2017,3,1,0,0,02,01,2020
31,1117,020-9,2001610,20,40102,0053,2,1,01,20/11/2017,01,22/11/2017,4,1,0,0,04,02,2020
31,1117,020-9,2001610,20,40102,0020,5,1,01,20/11/2017,01,22/11/2017,2,1,0,0,02,02,2020
31,1117,020-9,2001610,20,40102,0129,3,1,06,01/12/2017,06,04/12/2017,0,0,0,0,,,0
31,1117,020-9,2001610,20,40102,0122,1,1,01,20/11/2017,01,27/11/2017,3,1,0,0,03,02,2020
31,1117,214-5,2000620,20,40134,0101,1,1,01,18/11/2017,01,21/11/2017,4,1,0,0,03,03,1691
31,1117,214-5,2000620,20,40134,0096,5,1,01,19/11/2017,01,21/11/2017,3,1,0,0,01,01,1691
31,1117,214-5,2000620,20,40134,0089,2,1,01,19/11/2017,01,21/11/2017,3,1,0,0,02,01,1691
31,1117,214-5,2000620,20,40134,0036,3,1,01,18/11/2017,01,21/11/2017,5,1,0,0,02,01,1691
31,1117,214-5,2000620,20,40134,0067,4,1,01,18/11/2017,01,21/11/2017,2,1,0,0,02,01,1691
31,1117,003-5,2003502,20,40136,0133,3,1,01,21/11/2017,01,22/11/2017,4,1,0,0,02,02,1718
31,1117,003-5,2003502,20,40136,0065,5,1,01,20/11/2017,01,21/11/2017,6,1,0,0,02,01,1718
31,1117,003-5,2003502,20,40136,0095,4,1,01,21/11/2017,01,22/11/2017,2,1,0,0,01,01,1718
31,1117,003-5,2003502,20,40136,0149,2,1,01,20/11/2017,01,21/11/2017,5,1,0,0,03,01,1718
31,1117,003-5,2003502,20,40136,0029,1,1,01,20/11/2017,01,30/11/2017,4,1,0,0,04,02,1718
31,1117,170-0,2000483,20,40140,0088,1,1,01,11/11/2017,01,14/11/2017,6,1,0,0,03,05,1756
31,1117,170-0,2000483,20,40140,0002,5,1,01,08/11/2017,01,09/11/2017,1,0,0,0,01,01,1756
31,1117,170-0,2000483,20,40140,0037,4,1,01,07/11/2017,01,09/11/2017,9,1,0,0,02,06,1756
31,1117,170-0,2000483,20,40140,0041,3,1,01,07/11/2017,01,09/11/2017,3,1,0,0,02,02,1756
31,1117,170-0,2000483,20,40140,0057,2,1,01,07/11/2017,01,09/11/2017,6,2,2,3,01,01,1756
31,1117,005-4,2001740,20,40142,0073,3,1,07,04/12/2017,07,04/12/2017,0,0,0,0,,,0
31,1117,005-4,2001740,20,40142,0007,4,1,01,08/11/2017,01,13/11/2017,3,1,0,0,01,02,1660
31,1117,005-4,2001740,20,40142,0056,2,1,01,08/11/2017,01,10/11/2017,4,1,0,0,01,01,1660
31,1117,005-4,2001740,20,40142,0024,5,1,01,09/11/2017,01,05/12/2017,7,1,0,0,02,04,1660
31,1117,005-4,2001740,20,40142,0037,1,1,07,04/12/2017,07,04/12/2017,0,0,0,0,,,0
31,1117,145-2,2000379,20,40152,0124,5,1,01,13/11/2017,01,14/11/2017,3,2,2,1,01,01,1489
31,1117,145-2,2000379,20,40152,0022,1,1,01,15/11/2017,01,21/11/2017,1,0,0,0,01,01,1489
31,1117,145-2,2000379,20,40152,0051,2,1,01,16/11/2017,01,23/11/2017,3,1,0,0,01,02,1489
31,1117,145-2,2000379,20,40152,0076,3,1,01,13/11/2017,01,29/11/2017,2,1,0,0,01,01,1489
31,1117,145-2,2000379,20,40152,0104,4,1,01,15/11/2017,01,16/11/2017,3,1,0,0,03,03,1489
31,1117,012-A,2000011,20,40164,0006,4,1,01,14/11/2017,01,15/11/2017,2,1,0,0,01,02,1405
31,1117,012-A,2000011,20,40164,0092,3,1,01,08/11/2017,01,04/12/2017,12,2,4,4,01,01,1405
31,1117,012-A,2000011,20,40164,0053,1,1,01,11/11/2017,01,13/11/2017,3,1,0,0,01,01,1405
31,1117,012-A,2000011,20,40164,0070,2,1,01,12/11/2017,01,13/11/2017,2,1,0,0,01,02,1405
31,1117,012-A,2000011,20,40164,0025,5,1,01,11/11/2017,01,13/11/2017,2,1,0,0,01,01,1405
31,1117,057-7,2000062,20,40222,0074,4,1,01,07/11/2017,01,09/11/2017,2,1,0,0,01,02,1644
31,1117,057-7,2000062,20,40222,0011,1,1,01,07/11/2017,01,09/11/2017,4,1,0,0,01,01,1644
31,1117,057-7,2000062,20,40222,0095,5,1,01,07/11/2017,01,09/11/2017,7,2,2,4,02,01,1644
31,1117,057-7,2000062,20,40222,0055,3,1,01,07/11/2017,01,29/11/2017,3,1,0,0,01,01,1644
31,1117,057-7,2000062,20,40222,0040,2,1,01,07/11/2017,01,10/11/2017,8,1,0,0,02,02,1644
31,1117,056-2,2000060,20,40254,0025,5,1,01,08/11/2017,01,09/11/2017,2,1,0,0,02,02,1837
31,1117,056-2,2000060,20,40254,0034,4,1,01,13/11/2017,01,14/11/2017,2,1,0,0,02,02,1837
31,1117,056-2,2000060,20,40254,0065,3,1,01,09/11/2017,01,10/11/2017,2,1,0,0,02,02,1837
31,1117,056-2,2000060,20,40254,0059,2,1,01,13/11/2017,01,30/11/2017,2,1,0,0,01,01,1837
31,1117,056-2,2000060,20,40254,0102,1,1,01,08/11/2017,01,13/11/2017,3,1,0,0,03,01,1837
31,1117,006-3,2002956,20,40278,0029,5,1,01,11/11/2017,01,13/11/2017,5,1,0,0,01,01,1422
31,1117,006-3,2002956,20,40278,0070,3,1,01,10/11/2017,01,13/11/2017,2,1,0,0,02,02,1422
31,1117,006-3,2002956,20,40278,0097,2,1,01,10/11/2017,01,13/11/2017,3,1,0,0,02,02,1422
31,1117,006-3,2002956,20,40278,0086,1,1,01,11/11/2017,01,13/11/2017,1,0,0,0,01,01,1422
31,1117,006-3,2002956,20,40278,0020,4,1,01,11/11/2017,01,16/11/2017,3,1,0,0,01,03,1422
31,1117,109-6,2000293,20,40287,0112,5,1,01,08/11/2017,01,09/11/2017,2,1,0,0,01,01,1713
31,1117,109-6,2000293,20,40287,0155,1,1,01,13/11/2017,01,14/11/2017,3,1,0,0,03,02,1713
31,1117,109-6,2000293,20,40287,0070,3,1,01,08/11/2017,01,13/11/2017,4,1,0,0,04,01,1713
31,1117,109-6,2000293,20,40287,0085,4,1,01,08/11/2017,01,10/11/2017,1,0,0,0,01,01,1713
31,1117,109-6,2000293,20,40287,0138,2,1,01,08/11/2017,01,10/11/2017,7,1,0,0,04,03,1713
31,1117,109-6,2000292,20,40298,0063,5,1,03,11/11/2017,03,05/12/2017,5,1,0,0,03,02,0
31,1117,109-6,2000292,20,40298,0116,2,1,01,11/11/2017,01,29/11/2017,2,1,0,0,02,02,1931
31,1117,109-6,2000292,20,40298,0042,3,1,01,28/11/2017,01,04/12/2017,8,2,2,4,02,02,1931
31,1117,109-6,2000292,20,40298,0084,4,1,01,12/11/2017,01,13/11/2017,2,1,0,0,01,01,1931
31,1117,109-6,2000292,20,40298,0017,1,1,01,16/11/2017,01,29/11/2017,5,1,0,0,02,03,1931
31,1117,134-4,2000362,20,40313,0008,5,1,01,13/11/2017,01,15/11/2017,3,1,0,0,02,03,2004
31,1117,134-4,2000362,20,40313,0079,3,1,01,13/11/2017,01,15/11/2017,5,1,0,0,01,02,2004
31,1117,134-4,2000362,20,40313,0107,1,1,07,04/12/2017,07,04/12/2017,0,0,0,0,,,0
31,1117,134-4,2000362,20,40313,0059,2,1,01,13/11/2017,01,14/11/2017,3,1,0,0,02,02,2004
31,1117,134-4,2000362,20,40313,0138,4,1,01,13/11/2017,01,14/11/2017,5,1,0,0,04,03,2004
31,1117,005-4,2001739,20,40327,0086,5,1,01,09/11/2017,01,27/11/2017,2,1,0,0,01,01,1718
31,1117,005-4,2001739,20,40327,0068,4,1,01,09/11/2017,01,14/11/2017,1,0,0,0,01,01,1718
31,1117,005-4,2001739,20,40327,0046,3,1,01,16/11/2017,01,16/11/2017,1,0,0,0,01,01,1718
31,1117,005-4,2001739,20,40327,0022,2,1,01,09/11/2017,01,10/11/2017,4,1,0,0,02,02,1718
31,1117,005-4,2001739,20,40327,0004,1,1,01,14/11/2017,01,16/11/2017,4,1,0,0,03,02,1718
04,1117,024-0,2104911,21,40017,0094,1,1,01,07/11/2017,01,07/11/2017,2,1,0,0,01,01,5497
04,1117,024-0,2104911,21,40017,0033,3,1,01,07/11/2017,01,07/11/2017,6,1,0,0,03,03,5497
04,1117,024-0,2104911,21,40017,0001,5,1,01,07/11/2017,01,07/11/2017,3,1,0,0,01,01,5497
04,1117,024-0,2104911,21,40017,0061,4,1,01,24/11/2017,01,25/11/2017,1,0,0,0,01,01,5497
04,1117,024-0,2104911,21,40017,0010,2,1,01,05/12/2017,01,05/12/2017,3,1,0,0,01,01,5497
04,1117,192-3,2100706,21,40056,0031,2,1,01,25/11/2017,01,25/11/2017,2,1,0,0,01,02,6097
04,1117,192-3,2100706,21,40056,0002,1,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,01,6097
04,1117,192-3,2100706,21,40056,0098,4,1,07,23/11/2017,07,23/11/2017,0,0,0,0,,,0
04,1117,192-3,2100706,21,40056,0120,5,1,01,23/11/2017,01,25/11/2017,5,1,0,0,02,01,6097
04,1117,192-3,2100706,21,40056,0052,3,1,01,23/11/2017,01,25/11/2017,4,1,0,0,02,03,6097
04,1117,337-0,2101511,21,40085,0098,3,1,01,01/12/2017,01,01/12/2017,1,0,0,0,01,01,5171
04,1117,337-0,2101511,21,40085,0056,1,1,01,09/11/2017,01,10/11/2017,4,1,0,0,01,01,5171
04,1117,337-0,2101511,21,40085,0034,5,1,01,10/11/2017,01,12/11/2017,3,1,0,0,01,03,5171
04,1117,337-0,2101511,21,40085,0011,4,1,01,12/11/2017,01,12/11/2017,5,1,0,0,02,01,5171
04,1117,337-0,2101511,21,40085,0078,2,1,01,08/11/2017,01,12/11/2017,4,1,0,0,01,03,5171
04,1117,614-4,2103526,21,40108,0228,4,1,01,14/11/2017,01,01/12/2017,7,1,0,0,01,02,12718
04,1117,614-4,2103526,21,40108,0001,2,1,01,14/11/2017,01,14/11/2017,3,1,0,0,01,02,12718
04,1117,614-4,2103526,21,40108,0109,3,1,01,10/11/2017,01,11/11/2017,3,1,0,0,01,03,12718
04,1117,614-4,2103526,21,40108,0067,1,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
04,1117,614-4,2103526,21,40108,0211,5,1,01,14/11/2017,01,27/11/2017,3,1,0,0,02,02,12718
04,1117,637-5,2103645,21,40154,0130,5,1,01,11/11/2017,01,11/11/2017,3,1,0,0,01,02,6116
04,1117,637-5,2103645,21,40154,0115,3,1,01,26/11/2017,01,26/11/2017,5,1,0,0,01,01,6116
04,1117,637-5,2103645,21,40154,0068,1,1,01,13/11/2017,01,28/11/2017,3,1,0,0,02,01,6116
04,1117,637-5,2103645,21,40154,0015,2,1,01,10/11/2017,01,11/11/2017,5,2,2,1,01,01,6116
04,1117,637-5,2103645,21,40154,0145,4,1,01,10/11/2017,01,11/11/2017,5,1,0,0,02,02,6116
04,1117,462-7,2102625,21,40161,0136,4,1,01,08/11/2017,01,11/11/2017,6,1,0,0,02,04,8978
04,1117,462-7,2102625,21,40161,0064,5,1,01,10/11/2017,01,11/11/2017,5,1,0,0,01,03,8978
04,1117,462-7,2102625,21,40161,0053,3,1,07,28/11/2017,07,28/11/2017,0,0,0,0,,,0
04,1117,462-7,2102625,21,40161,0100,1,1,01,28/11/2017,01,05/12/2017,2,1,0,0,01,01,8978
04,1117,462-7,2102625,21,40161,0017,2,1,01,01/12/2017,01,05/12/2017,3,1,0,0,01,01,8978
04,1117,449-1,2102523,21,40168,0081,4,1,01,13/11/2017,01,13/11/2017,4,1,0,0,02,02,4146
04,1117,449-1,2102523,21,40168,0005,1,1,07,13/11/2017,07,13/11/2017,0,0,0,0,,,0
04,1117,449-1,2102523,21,40168,0102,5,1,01,13/11/2017,01,13/11/2017,2,1,0,0,02,01,4146
04,1117,449-1,2102523,21,40168,0030,2,1,01,14/11/2017,01,16/11/2017,3,1,0,0,01,02,4146
04,1117,449-1,2102523,21,40168,0055,3,1,01,13/11/2017,01,14/11/2017,3,1,0,0,01,01,4146
04,1117,001-1,2107362,21,40184,0038,5,1,01,15/11/2017,01,15/11/2017,6,1,0,0,02,03,6090
04,1117,001-1,2107362,21,40184,0069,2,1,01,15/11/2017,01,15/11/2017,5,1,0,0,01,04,6090
04,1117,001-1,2107362,21,40184,0094,3,1,01,15/11/2017,01,15/11/2017,4,1,0,0,01,02,6090
04,1117,001-1,2107362,21,40184,0003,1,1,01,15/11/2017,01,15/11/2017,4,1,0,0,01,01,6090
04,1117,001-1,2107362,21,40184,0124,4,1,01,15/11/2017,01,21/11/2017,2,1,0,0,01,02,6090
04,1117,031-9,2105794,21,40194,0155,5,1,01,10/11/2017,01,13/11/2017,4,1,0,0,01,01,13243
04,1117,031-9,2105794,21,40194,0080,3,1,01,12/11/2017,01,20/11/2017,4,1,0,0,01,02,13243
04,1117,031-9,2105794,21,40194,0049,2,1,01,09/11/2017,01,13/11/2017,4,1,0,0,01,03,13243
04,1117,031-9,2105794,21,40194,0016,1,1,06,28/11/2017,06,28/11/2017,0,0,0,0,,,0
