"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","NIVELINS,C,2","NIVELANI,C,2","ANTECE,C,1","NOMCARR,C,80","TIPOESC,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","ACTUALES,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIACT,C,1","POSACT,C,1","TAREASYF,C,50","OCUPACION,C,2","NOMBREMP,C,50","ACTIECO,C,2","ACTICIEN,C,1","FACPER,N,10,0"
01,053,1,5,28,038,0001,1071,280674,02,111111,01,07,06,4,MEDICO CIRUJANO,2,1,1,1,1,2,,,1,2,1,,1,MEDICO CIRUJANO,11,UNIVERSIDAD DEL NOROESTE,61,2,13574
01,030,2,5,28,038,0001,1071,280674,03,111111,02,07,05,3,PSICOLOGIA,2,1,2,2,2,2,,,1,2,1,,4,ADMINISTRA UN COMERCIO DE LENTES DE SOL,71,MYSCOLECCION,46,2,19635
01,019,2,5,28,038,0001,1071,280674,04,111111,03,07,01,3,LICENCIADO EN ADMINISTRACION DE EMPRESAS,2,1,1,1,1,1,2,2,,,4,5,,,,,,,19635
01,042,1,5,28,038,0001,1071,280674,05,111111,01,07,05,3,INGENIERO ELECTRICISTA,2,1,1,1,1,2,,,1,2,1,,1,ADMINISTRATIVO CON PERSONAL A SU CARGO,21,BIOFILM,32,1,13574
01,063,1,5,28,009,0001,0620,280703,01,111111,01,07,03,3,CONTADOR PRIVADO,2,2,2,2,1,2,,,2,2,1,,4,ATIENDE UN NEGOCIO DE ABARROTES Y PAPELERIA,71,MISCELANEA Y POAPELERIA JARDIN,46,2,11951
01,031,1,5,28,009,0001,0620,280703,02,111111,01,07,04,3,ADMINISTRACION,2,2,2,2,1,2,,,2,2,1,,4,TAQUERO PREPARA CARNE Y SALSA VENTA,81,TAQUERIA,72,2,11951
01,046,1,5,28,009,0001,0620,280703,04,111111,01,06,03,2,TECNIICO EN EXPLOTACION PETROLERA,1,,,,,2,,,2,1,1,,1,PERFORA POZOS PETROLEROS,21,PEMEX,21,1,11951
01,036,1,5,28,009,0001,0620,280703,05,111111,01,07,05,3,LIC EN CONTADURIA,1,2,2,2,1,2,,,2,1,1,,4,VENTA DE SEGUROS  DEVIVIENDA,71,ING  SEGUROS COMERCIAL AMERICA,52,2,11951
01,033,1,5,28,038,0001,1033,280705,01,111111,01,04,03,2,PREPARATORIA,2,,,,,2,,,2,1,1,,5,ELABORA INVENTARIOS Y SUPERVISA ALMACENES,61,CONPASTO SA DE CV,43,2,10341
01,018,2,5,28,038,0001,1033,280705,02,111111,03,07,01,3,LICENCIADO EN INFORMATICA,1,2,2,2,1,1,2,2,,,4,5,,,,,,,13788
01,041,1,5,28,038,0001,1033,280705,03,111111,01,07,06,3,INGENIERIA QUIMICA,1,1,1,1,1,2,,,2,1,1,,4,COMPRA VENTA DE INSECTICIDAS,72,CONTROL DE PLAGAS,46,1,10341
01,040,2,5,28,038,0001,1033,280705,04,111111,01,05,04,3,NORMAL,2,2,2,2,2,2,,,2,1,1,,1,AYUDA A PREPARAR ALIMENTOS EN UN COMEDOR,54,ATP,48,1,13788
01,023,2,5,28,038,0001,1033,280705,05,111111,01,04,03,2,SECRETARIA EJECUTIVA BILINGUE,2,,,,,2,,,1,2,1,,1,ADMINISTRA UNA MADERERIA,62,MADERERIA LA SELVA,43,2,13788
01,050,1,5,28,038,0001,0389,280771,02,111111,01,02,06,,,,,,,,,,,,,1,,1,VIGILANCIA PARTICULAR POR LAS NOCHES,83,FARMACIAS EL FENIX,46,2,12452
01,025,2,5,28,038,0001,0389,280771,03,111111,02,07,03,3,PSICOLOGIA,2,2,2,2,1,1,2,2,,,1,,1,ATIENDE GENTE Y RECIBE OFICIOS,62,DIRECCION D ETRANSITO Y VIALIDAD DE TAMPICO,93,2,31130
01,066,1,5,28,038,0001,0389,280771,04,111111,01,02,06,,,,,,,,,,,,,6,5,,,,,,,12452
01,023,1,5,28,038,0001,0389,280771,05,111111,03,07,02,3,INGENIERIA ELECTRONICA,1,2,1,1,1,1,2,1,,,4,5,,,,,,,12452
01,053,1,5,28,003,0122,0665,280798,01,111111,01,02,02,,,,,,,,,,,,,1,,4,DESTAPAR CA�OS,52,SIN NOMBRE,23,2,8570
01,037,2,5,28,003,0122,0665,280798,02,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,15426
01,035,1,5,28,003,0122,0665,280798,03,111111,01,03,03,,,,,,,,,,,,,1,,2,INSTALA LINEAS ELECTRICAS EN CASAS,52,C.F.E.,22,3,8570
01,022,1,5,28,003,0122,0665,280798,04,111111,01,03,03,,,,,,,,,,,,,1,,1,MANEJA CAMION DE CARGA A DIFERENTES LUGARES,55,TRAILERS Y CAMIONES ARMANDO,48,2,8570
01,070,2,5,28,003,0122,0665,280798,05,111111,01,00,00,,,,,,,,,,,,,5,1,4,ELABORA TYAMALES Y VENDE AL PUBLICO EN GENERAL,52,SIN NOMBRE,31,2,15426
01,047,2,5,28,009,0001,071A,280832,01,111111,01,02,06,,,,,,,,,,,,,6,5,,,,,,,13322
01,036,2,5,28,009,0001,071A,280832,02,111111,02,06,03,2,ENFERMERIA,2,,,,,2,,,1,2,5,5,,,,,,,13322
01,026,1,5,28,009,0001,071A,280832,04,111111,01,04,01,2,SOLDADOR,1,,,,,2,,,2,2,1,,1,SOLDADOR REPARA BARCOS DE PEMEX,52,PEMEX,48,1,9992
01,043,1,5,28,009,0001,071A,280832,05,111111,01,06,03,2,SOLDADURA ELECTRICA,1,,,,,2,,,2,1,1,,1,ESSOLDADOR ELECTRICO ESTRUCTURAS METALICAS,52,PEMEX,48,1,9992
01,074,1,5,28,038,0001,0957,280899,01,111111,01,02,02,,,,,,,,,,,,,1,,4,CHAPOLEA SOLARES Y PINTA CASAS,81,TRABAJADOR POR SU CUENTA,56,2,6934
01,018,2,5,28,038,0001,0957,280899,02,111111,02,03,03,,,,,,,,,,,,,1,,1,FACTURA Y HACE NOTAS EN TIENDAV DE AUTOSERVICIO,62,COMERCIAL DE FILTROS Y ACEITES,46,1,34670
01,021,1,5,28,038,0001,0957,280899,03,111111,01,04,03,2,PREPARATORIA,1,,,,,2,,,2,1,2,,1,SUPERVISA NEGOCIOS DE TODA CLASE CAFES RESTAURANTE,61,TRABAJA PARA EL AYUNTAMIENTO,93,2,6934
01,029,1,5,28,038,0001,0957,280899,04,111111,01,07,04,3,INGENIERO EN SISTEMAS COMPUTACIONALES,2,2,1,2,1,2,,,2,1,1,,1,HACE CUADROS COMO AGRADECIMIENTO DIPLOMAS,14,JOYERIA RIVERA,46,2,6934
01,051,1,5,28,038,0001,0957,280899,05,111111,01,05,05,3,PROFESOR,2,2,2,2,2,2,,,2,1,1,,1,DA CLASES DE CIENCIAS SOCIALES PREPA MADERO,13,PREPARATORIA MADERO EN CD. MADERO,61,2,6934
01,026,2,5,10,005,0001,2204,100008,01,111111,04,03,03,,,,,,,,,,,,,5,5,,,,,,,6521
01,022,2,5,10,005,0001,2204,100008,02,111111,02,03,03,,,,,,,,,,,,,8,5,,,,,,,6521
01,043,1,5,10,005,0001,2204,100008,03,111111,01,03,02,,,,,,,,,,,,,1,,4,COMPRA Y VENTA DE ABARRATES,71,TIENDA DE ABARROTES,46,2,9229
01,040,1,5,10,005,0001,2204,100008,04,111111,03,02,02,,,,,,,,,,,,,1,,1,SUPERVISA OBRAS DE CONSTRUCCION DE CAMINOS DE TERR,51,"CONSTRUCTORA BACO,S",23,2,9229
01,047,2,5,10,005,0001,2204,100008,05,111111,02,02,03,,,,,,,,,,,,,5,5,,,,,,,6521
01,048,1,5,10,005,0001,0299,100017,04,111111,01,04,03,2,BACHILLERATO,1,,,,,2,,,2,1,8,5,,,,,,,19571
01,033,2,5,10,005,0001,2469,100044,01,111111,02,07,04,3,CIRUJANO DENTISTA,1,1,1,1,1,2,,,1,1,1,,1,ATENCION AL PUBLICO DENTAL,11,(SSD) SERVICIO DE SALUD,62,2,5297
01,041,2,5,10,005,0001,2469,100044,02,111111,02,07,05,3,LICENCIADA EN DERECHO,1,2,2,2,2,2,,,1,2,1,,4,COMPRA Y VENTA DE JOYERIA DE ORO Y PLATA,71,NO TIENE NOMBRE,46,2,5297
01,062,2,5,10,005,0001,2469,100044,03,111111,02,02,03,,,,,,,,,,,,,5,1,4,COMPRA Y VENTA DE DULCES,71,NO TIENE NOMBRE,46,2,5297
01,070,2,5,10,005,0001,2469,100044,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,5297
01,044,2,5,10,005,0001,2469,100044,05,111111,02,04,02,2,PREPARATORIA,1,,,,,2,,,2,1,1,,1,AUXILIAR DE CONTABILIDAD,12,INTITUTO MEXICANO DEL SEGURO SOCIAL IMSS,93,1,5297
01,043,2,5,10,005,0001,4554,100049,01,111111,02,03,03,,,,,,,,,,,,,1,,1,PROMOTORA DE VENTA DE JOYERIA DE PLATA,71,SILVERSON,46,2,5366
01,037,2,5,10,005,0001,4554,100049,02,111111,02,03,03,,,,,,,,,,,,,1,,1,"VENDER ALIMENTOS PREPARADOS, TACOS DE CARNE ASADA",81,TACOS GAVILAN,72,2,5366
01,037,1,5,10,005,0001,4554,100049,03,111111,01,04,03,2,BACHILLERATO,1,,,,,2,,,1,1,1,,1,MANEJA UNA AMBULANCIA,55,INSTITUTO MEXICANO DEL SEGURO SOCIAL (IMSS),62,1,7524
01,025,2,5,10,005,0001,4554,100049,04,111111,01,03,03,,,,,,,,,,,,,5,5,,,,,,,5366
01,035,2,5,10,005,0001,4554,100049,05,111111,02,07,01,3,ADMINISTRACION,1,2,1,1,1,2,,,2,2,1,,4,PREPARACION Y VENTA DE ALIMENTOS,81,NO TIENE,72,2,5366
01,038,1,5,10,005,0001,4592,100078,01,111111,01,03,03,,,,,,,,,,,,,1,,4,PREPARACION Y VENTA DE ALIMENTOS PREPARADOS,72,NO TIENE,72,2,1310
01,036,2,5,10,005,0001,4592,100078,02,111111,02,03,03,,,,,,,,,,,,,1,,4,COMPRA Y VENTA DE ABARROTES,71,NO TIENE,46,2,1965
01,035,1,5,10,005,0001,4592,100078,03,111111,01,02,06,,,,,,,,,,,,,1,,1,CONSERVACION DE CAMINOS Y CARRETERAS CON MAQ. PESA,51,CONSTRUCTORA ING. ERNESTO GARCIA,23,2,1310
01,042,1,5,10,005,0001,4592,100078,04,111111,01,02,05,,,,,,,,,,,,,1,,3,"CONSTRUCCION DE VIVIENDAS, MUROS Y TECHOS",52,NO TIENE,23,2,1310
01,054,2,5,10,005,0001,4592,100078,05,111111,02,02,04,,,,,,,,,,,,,5,5,,,,,,,1965
01,025,2,5,10,005,0001,2191,100082,01,111111,03,03,03,,,,,,,,,,,,,5,5,,,,,,,7650
01,022,1,5,10,005,0001,2191,100082,03,111111,03,07,05,3,RELACIONES PUBLICAS,1,2,2,2,2,1,2,2,,,4,5,,,,,,,10827
01,047,2,5,10,005,0001,2191,100082,04,111111,02,02,03,,,,,,,,,,,,,1,,1,QUEHACERES DEL HOGAR,82,TRABAJADORA DOMESTICA,81,2,7650
01,021,2,5,10,005,0001,2191,100082,05,111111,02,03,01,,,,,,,,,,,,,5,5,,,,,,,7650
01,038,2,5,10,005,0001,4041,100099,01,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,6508
01,035,1,5,10,005,0001,4041,100099,02,111111,01,06,03,2,CARRERA COMERCIAL,1,,,,,2,,,2,1,1,,4,"COMPRA, VENTA DE ROPA NUEVA",71,NO TIENE NOMBRE,46,2,9211
01,030,2,5,10,005,0001,4041,100099,04,111111,02,06,01,2,SIN NOMBRE,1,,,,,2,,,2,2,5,5,,,,,,,6508
01,036,2,5,10,005,0001,4041,100099,05,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,6508
01,076,2,5,10,005,0001,2350,100115,01,111111,01,02,03,,,,,,,,,,,,,5,5,,,,,,,5352
01,075,2,5,10,005,0001,2350,100115,02,111111,01,01,03,,,,,,,,,,,,,5,5,,,,,,,5352
01,033,1,5,10,005,0001,2350,100115,03,121112,01,03,03,,,,,,,,,,,,,1,,1,ELABORA ALIMENTOS EN EL COMEDOR DE UNA MAQUILA,52,AMNSA,33,2,7505
01,030,2,5,10,005,0001,2350,100115,03,221122,02,03,03,,,,,,,,,,,,,1,,1,CORTAR EL CABELLO Y MAQUILLAJE A LAS PERSONAS CON,81,MARIA DE MEXICO,81,2,5352
02,065,1,5,10,005,0001,2350,100115,04,111111,01,99,99,9,,9,9,9,9,9,9,9,9,,,9,9,9,,99,,99,9,0
01,041,2,5,10,005,0001,2350,100115,05,111111,02,07,03,3,CONTABILIDAD,1,2,2,2,1,2,,,2,2,1,,4,RENTA LOCAL PARA FIESTAS,21,SALON DE EVENTOS J.G.,53,2,5352
01,055,2,5,10,005,0001,3861,100137,02,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,7739
01,050,2,5,10,005,0001,3861,100137,03,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,7739
01,058,1,5,10,005,0001,3861,100137,04,111111,01,04,01,2,BACHILLERATO,1,,,,,2,,,2,1,1,,4,TRABAJA EN UN CARRO DEL SERVICIO PUBLICO LOCAL,55,NO TIENE,48,2,10953
01,063,2,5,10,005,0001,3861,100137,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,7739
01,022,1,5,10,005,0001,0034,100144,01,111111,03,04,03,2,BACHILLERATO,1,,,,,2,,,2,2,8,5,,,,,,,10966
01,032,2,5,10,005,0001,0034,100144,02,111111,02,07,04,3,CONTADOR PUBLICO,1,2,2,2,1,2,,,2,2,5,5,,,,,,,3832
01,021,1,5,10,005,0001,0034,100144,03,111111,03,07,02,3,ODONTOLOGIA,1,2,2,1,2,1,1,2,,,1,,1,TRABAJA COMO MESERO EN UN RESTAURANT,81,GUANGOCHES,72,2,10966
01,047,2,5,10,005,0001,0034,100144,04,111111,02,07,04,3,CIENCIAS DE LA COMUNICACION,2,2,2,2,1,2,,,2,2,5,5,,,,,,,3832
01,071,1,5,10,005,0001,0034,100144,05,111111,01,07,05,3,INGENIERO MECANICO,1,2,1,2,1,2,,,1,1,1,,4,LA CONTABILIDAD DE EMPRESAS,11,NO TIENE,54,2,10966
01,040,1,5,10,005,0001,212A,100162,01,111111,01,02,04,,,,,,,,,,,,,1,,2,REPARO Y LIMPIO CANALES PARA DESAGUE CON HERRAMIEN,52,NO TIENE NOMBRE,23,2,9342
01,038,1,5,10,005,0001,212A,100162,02,111111,01,02,04,,,,,,,,,,,,,1,,3,TODO TIPO DE ALBA�ILERIA EN CASAS PARTICULARES,52,SIN NOMBRE,23,2,9342
01,042,1,5,10,005,0001,212A,100162,03,111111,01,06,01,2,NO ESPECIFICADO,1,,,,,2,,,1,1,1,,1,SACA MINERAL CON MAQUINARIA PESADA,55,CERRO DEL MERCADO,21,2,9342
01,048,1,5,10,005,0001,212A,100162,04,111111,01,02,01,,,,,,,,,,,,,1,,2,TRABAJADOR DE LA OBRA EN CASAS PARTICULARES,52,NO TIENE NOMBRE,23,2,9342
01,018,1,5,10,005,0001,212A,100162,05,111111,04,03,03,,,,,,,,,,,,,1,,1,PEGANDO PISO DE MOSAICO CON HERRAMIENTA,52,SIN NOMBRE,23,2,9342
01,018,1,5,10,005,0001,2609,100226,01,111111,03,04,01,2,PREPARATORIA,1,,,,,1,1,1,,,4,5,,,,,,,9340
01,039,2,5,10,005,0001,2609,100226,04,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,6661
01,065,1,5,10,005,0001,2609,100226,05,111111,01,07,04,3,PROFESOR DE EDUCACION PRIMARIA,1,1,1,1,1,2,,,2,2,1,,1,DESEMPE�A SUS LABORES COMO DIRECTOR DE EDUCACION,21,ESCUELA MANUEL MORALES,61,2,9340
01,028,2,5,10,005,0001,4554,100237,01,111111,02,06,03,2,NO ESPECIFICADO,2,,,,,2,,,2,1,5,5,,,,,,,5042
01,040,2,5,10,005,0001,4554,100237,02,111111,02,07,04,3,LICENCIADA EN DERECHO,1,2,2,2,2,2,,,2,2,1,,1,IMPARTIR CLASES EN ESCUELA PUBLICA A NIVEL MEDIO S,13,CENTRO DE BACHILLERATO TECNOLOGICO FORESTAL CBTEF,61,3,5042
01,037,1,5,10,005,0001,4554,100237,03,111111,02,03,03,,,,,,,,,,,,,1,,1,"COBRAR DEUDAS, CON CLIENTES",62,HERMANOS BATTA,46,2,7071
01,057,2,5,10,005,0001,4554,100237,04,111111,02,02,06,,,,,,,,,,,,,6,5,,,,,,,5042
01,038,1,5,10,005,0001,4554,100237,05,111111,01,07,02,3,ADMINISTRACION,1,2,1,2,1,2,,,2,2,1,,5,COMERCIALIZACION Y DISTRIBUCION DE REVISTAS Y LIBR,71,LALOS COLECCIONES,46,2,7071
01,048,2,5,10,005,0001,2666,100265,01,111111,02,03,02,,,,,,,,,,,,,5,5,,,,,,,3735
01,067,2,5,10,005,0001,2666,100265,02,111111,01,07,03,3,PROFESORA EDUCACION PRIMARIA,1,1,1,1,1,2,,,2,2,5,5,,,,,,,3735
01,043,2,5,10,005,0001,2666,100265,03,111111,02,02,04,,,,,,,,,,,,,5,5,,,,,,,3735
01,021,2,5,10,005,0001,2666,100265,04,111111,02,07,03,3,LIC. EN DERECHO,1,2,2,2,2,1,2,2,,,4,5,,,,,,,3735
01,063,2,5,10,005,0001,2666,100265,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,3735
01,062,1,5,10,005,0001,4357,100266,01,111111,01,02,04,,,,,,,,,,,,,1,,2,"SANJAS, PINTA CONSTRUYE MUROS",52,NO TIENE NOMBRE,23,2,9062
01,030,2,5,10,005,0001,4357,100266,02,111111,02,02,06,,,,,,,,,,,,,1,,1,SACRIFICAR POLLOS Y LIMPIARLOS CON MAQUINA,52,GRANJAS TAPIAS,31,2,6403
01,066,1,5,10,005,0001,4357,100266,03,111111,01,02,01,,,,,,,,,,,,,1,,4,"SIEMBRA MAIZ, FRIJOL, AVENA, CRIA ANIMALES",41,NO TIENE NOMBRE,11,2,9062
01,029,2,5,10,005,0001,4357,100266,04,111111,02,03,03,,,,,,,,,,,,,8,5,,,,,,,6403
01,022,2,5,10,005,0001,4357,100266,05,111111,02,02,05,,,,,,,,,,,,,5,5,,,,,,,6403
01,041,2,5,27,004,0001,1257,270007,01,111111,02,03,03,,,,,,,,,,,,,1,,4,SE DEDICA A LA COMPRA Y VENTA DE ROPA  CALZADO,72,SIN NOMBRE,46,2,2747
01,027,2,5,27,004,0001,1257,270007,02,111111,01,03,03,,,,,,,,,,,,,5,5,,,,,,,2747
01,038,2,5,27,004,0001,1257,270007,04,111111,03,06,03,2,SECRETARIA EJECUTIVA,2,,,,,2,,,2,1,1,,1,SUPERVISA LAS PERSONAS QUE TRABAJAN EN LA OFICINA,61,SECRETARIA DE HACIENDA Y CREDITO PUBLICO,93,1,2747
01,049,2,5,27,004,0001,1257,270007,05,111111,01,04,03,2,BACHILLERATO,1,,,,,2,,,2,1,1,,1,DAR CITA A LOS PACIENTES PARA PASAR ESPECIALISTA,62,INSTITUTO MEXICANO DEL SEGURO SOCIAL (IMSS),62,1,2747
01,041,1,5,27,004,0001,0085,270043,01,111111,01,07,05,3,LIC. EN ADMINISTRACION,1,1,1,1,1,2,,,2,2,1,,1,ELABORA TRABAJOS EN COMPUTADORA NOMINAS DE COBRANZ,62,DELEGACION DEL ISSSTE,93,1,3262
01,047,1,5,27,004,0001,0085,270043,02,111111,01,07,05,3,RELACIONES COMERCIALES,1,1,1,1,1,2,,,2,1,1,,1,IMPARTICION DE EDUCACION A LOS ALUMNOS,13,UJAT,61,1,3262
01,039,1,5,27,004,0001,0085,270043,03,111111,01,06,03,2,ELECTROMECANICA,2,,,,,2,,,2,1,1,,5,"SUPERVISA, REPARA, LOS AUTOS QUE SE ESTAN REPARAND",52,TALLER MECANICO AUTOMOTRIZ SANGUINEO,81,1,3262
01,027,1,5,27,004,0001,0085,270043,04,111111,01,04,03,2,DIBUJO TECNICO,1,,,,,2,,,2,1,1,,1,"ATENCION AL CLIENTE, SERVIR ALIMENTOS ATENDER MESA",81,RESTAURANTE APPLE,72,3,3262
01,018,1,5,27,004,0001,087A,270067,01,111111,03,03,03,,,,,,,,,,,,,1,,1,ATENCION A CLIENTES,71,ABARROTES SANTA LUCIA,46,2,3137
01,042,1,5,27,004,0001,087A,270067,02,111111,01,06,03,3,COMERCIO EXTERIOR,3,1,1,1,1,2,,,2,2,1,,4,SUPERVISA A LAS PERSONAS QUE PRESTA EL SERVICIO,81,TACO WEB,51,2,3137
01,031,1,5,27,004,0001,087A,270067,03,111111,01,07,02,3,LICENCIATURA EN BIOLOGIA,1,1,1,1,1,2,,,2,1,1,,1,RECIBIR Y EMPACAR MATERIALES DE CURACION,62,IMSS,93,1,3137
01,027,2,5,27,004,0001,087A,270067,04,111111,02,06,03,2,DISE�O GRAFICO,2,,,,,2,,,2,2,5,5,,,,,,,2925
01,020,2,5,27,004,0001,087A,270067,05,111111,02,06,02,3,TECNICO SUPERIOR EN TURISMO,1,,,,,2,,,2,2,5,5,,,,,,,2925
01,055,2,5,27,004,0001,016A,270069,01,111111,03,02,06,,,,,,,,,,,,,5,5,,,,,,,2750
01,036,2,5,27,004,0001,016A,270069,02,111111,02,07,05,3,LICENCIATURA EN DERECHO,1,2,2,1,1,2,,,2,2,1,,4,ATENCION A CLIENTES Y LO HACE MANUALMENTE,71,MINI SUPER LAURA,46,2,2750
01,035,2,5,27,004,0001,016A,270069,03,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,2750
01,031,2,5,27,004,0001,016A,270069,04,111111,02,07,05,3,LICENCIADA EN SOCIOLOGIA,1,2,1,2,1,2,,,2,2,5,5,,,,,,,2750
01,020,2,5,27,004,0001,016A,270069,05,111111,03,07,01,3,LICENCIADA EN EDUCACION,1,9,9,9,9,1,2,2,,,4,5,,,,,,,2750
01,030,2,5,27,004,0001,0140,270075,01,111111,03,07,05,3,LIC. IDIOMAS,1,1,1,1,1,2,,,2,1,1,,1,IMPARTIR CLASES DE EDUCACION A LOS ALUMNOS,13,SECRETARIA DE EDUCACION (UJAT),61,1,3738
01,060,1,5,27,004,0001,0140,270075,03,111111,01,02,03,,,,,,,,,,,,,1,,1,PRESTA SERVICIO A LOS USUARIOS EN UN AUTOMOVIL TAX,55,UNION DE SERVICIOS RAPIDOS DE UHSA,48,3,4322
01,035,1,5,27,004,0001,0140,270075,04,111111,01,04,03,2,QUIMICO BIOLOGO,1,,,,,2,,,1,2,1,,1,DIFERENTES ACTIVIDADES MILITARES COMO ADIESTRAMIEN,83,SECRETARIA DE LA DEFENSA NACIONAL,93,1,4322
01,025,2,5,27,004,0001,0140,270075,05,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,3738
01,033,2,5,27,004,0001,1168,270112,01,111111,02,06,01,3,TECNICO EN COMPUTACION,2,,,,,2,,,2,1,1,,1,ATENCION A CLIENTES EN EL DEPARTAMENTO DE VENTAS,71,FERRER PC,46,2,3039
01,046,2,5,27,004,0001,1168,270112,02,111111,02,04,03,2,BACHILLERATO,1,,,,,2,,,2,2,5,5,,,,,,,3039
01,043,2,5,27,004,0001,1168,270112,03,111111,02,07,04,3,LICENCIATURA EN SOCIOLOGIA,2,2,2,2,1,2,,,2,2,1,,4,ASESORIA EN BIENES Y RAICES DE INMOBILIARIOS,71,BUFETTE INMOBILIARIO SIN NOMBRE,53,2,3039
01,020,2,5,27,004,0001,1168,270112,04,111111,02,07,02,3,LICENCIATURA EN COMUNICACION,1,2,2,2,1,1,2,2,,,4,5,,,,,,,3039
01,037,2,5,27,004,0001,1168,270112,05,111111,02,07,01,3,CONTABILIDAD,1,1,1,1,1,1,2,2,,,4,5,,,,,,,3039
01,050,1,5,27,004,0001,1295,270194,01,111111,01,02,03,,,,,,,,,,,,,1,,2,SUPERVISA LOS TRABAJOS MANUALMENTE,51,PEMEX EXPLORACION Y PRODUCCION,32,1,2597
01,028,2,5,27,004,0001,1295,270194,02,111111,02,07,01,3,CONTADURIA PUBLICA,1,1,1,1,1,2,,,2,1,1,,1,ATENCION AL PUBLICO EN LA CONTRATACION DEL SERVICI,62,COMISION FEDERAL DE ELECTRICIDAD,22,1,2422
01,035,2,5,27,004,0001,1295,270194,03,111111,02,03,03,,,,,,,,,,,,,1,,1,"BRINDA ATENCION, A CLIENTES COMO VENDEDORA",71,MUEBLERIA EL HOGAR TABASQUE�O,46,2,2422
01,029,1,5,27,004,0001,1295,270194,04,111111,01,03,03,,,,,,,,,,,,,1,,2,REPARAN TODOS LOS DUCTOS VIEJOS MANUALMENTE Y CON,52,PEMEX EXPLORACION Y PRODUCCION,32,1,2597
01,024,2,5,27,004,0001,1295,270194,05,111111,01,06,03,3,TECNICO TRABAJO SOCIAL,2,,,,,2,,,2,2,1,,1,LLEVAR EL CONTROL DEL APROVECHAMIENTO ESCOLAR,12,ESC. SEC. TECNICA NO. 1,61,2,2422
01,023,2,5,27,004,0001,1596,270221,01,111111,03,07,05,3,LICENCIATURA EN ARQUITECTURA,1,1,1,1,1,1,2,1,,,4,5,,,,,,,4592
01,035,1,5,27,004,0001,1596,270221,03,111111,01,04,01,2,BACHILLERATO,1,,,,,2,,,2,1,1,,1,CONTROLAR EL ACCESO VEHICULAR Y PEATONAL EN LAS,83,PEMEX,21,1,5309
01,028,2,5,27,004,0001,1596,270221,04,111111,02,06,03,2,SECRETARIA COMERCIAL,2,,,,,2,,,2,2,1,,1,SUPERVISA LOS MATERIALES A ENTREGARLOS MANUALMENTE,61,BRAK,23,1,4592
01,034,1,5,27,004,0001,1596,270221,05,111111,01,06,03,2,ELECTROMECANICA,1,,,,,2,,,2,1,1,,1,REPARAR MAQUINAS MANUALMENTE,52,COCA COLA FEMSA,31,1,5309
01,020,2,5,27,004,0001,1897,270222,01,111111,03,07,01,3,CONTADOR,1,1,1,2,1,1,1,2,,,1,,1,SUPERVISA LA ELABORACION DE LOS ALIMENTOS,51,ZOT GUEZ,72,1,144
01,037,2,5,27,004,0001,1897,270222,02,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,144
01,028,1,5,27,004,0001,1897,270222,03,111111,03,02,01,,,,,,,,,,,,,1,,3,CHECAR LA SALIDA Y LLEGADA DE LAS COMBIS DE SERVIC,62,UNION DE COMBIS RAPIDOS DE VHSA,48,3,328
01,032,2,5,27,004,0001,1897,270222,04,111111,01,02,06,,,,,,,,,,,,,1,,1,LAVA ROPA EN CASA DE FAMILIA A MANO Y CON LA LAVAD,82,NO TIENE NOMBRE,81,2,144
01,035,2,5,27,004,0001,1897,270222,05,111111,01,00,00,,,,,,,,,,,,,1,,1,LAVA Y PLANCHA LA ROPA UTILIZANDO LA LAVADORA Y LA,82,NO TIENE NOMBRE,81,2,144
01,024,1,5,27,004,0001,1628,270226,01,111111,02,07,05,3,INGENIERIA EN ELECTRONICA,2,2,1,2,1,2,,,2,1,3,5,,,,,,,2489
01,029,2,5,27,004,0001,1628,270226,02,111111,06,05,03,3,LICENCIADA EN EDUCACION,1,2,2,2,1,2,,,2,2,1,,1,IMPARTIR CLASES A LOS ALUMNOS Y LO REALIZA EN UNA,13,ESC. PRIM. LIC. BENITO JUAREZ,61,2,2980
01,022,2,5,27,004,0001,1628,270226,03,111111,05,07,03,3,RELACIONES COMERCIALES,2,1,1,1,1,1,2,2,,,4,5,,,,,,,2980
01,045,2,5,27,004,0001,1628,270226,04,111111,02,07,05,3,ECONOMIA,2,1,1,1,1,1,2,1,,,4,5,,,,,,,2980
