"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","NIVELINS,C,2","APOBO,C,2","CODCARR,C,3","ESPE,C,50","ANTESCO,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","TIPOESC,C,1","EDADULG,C,2","ACTESTUDI,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIDACT,C,1","POSDOCU,C,1","TAROFUN,C,70","OCUPACION,C,2","ESPECI,C,60","NODUNIECO,C,60","ACTIECO,C,2","ESPECIF,C,60","ACTICIEN,C,1","LLAVE,C,23"
4,02,004,0001,0511,020127,05,1,1,01,05, 4,401,LICENCIATURA EN EDUCACION PREESCOLAR,3,1,1,1,1,1,25,2,,,2,1,1,,1,ENSEÑA APOYA CUIDA Y ORIENTA A NIÑOS EN EDAD PREESCOLAR,13,EDUCADORA DE JARDIN DE NIÑOS,JARDIN DE NIÑOS GUILLERMO GONZALEZ,61,ENSEÑANZA Y ATENCION A LOS ALUMNOS DE PREESCOLAR,2,02004000105110201270511
4,02,004,0001,0530,020239,01,1,1,01,04, 3,,,,,,,,2,20,2,,,2,1,6,1,4,vende accesorios y ropa de niños,71,comerciante de ropa,boutique de alma,46,venta de accesorios y ropa para niños al menudeo,2,02004000105300202390111
4,02,004,0001,0530,020239,02,1,1,01,05, 3,711,maestra de educacion fisica,2,,,,,1,18,1,2,2,,,1,,1,legislar discutir y aprobar reformas acuerdos y reglamentos,21,regidora municipal,h ayuntamiento playas de rosarito,93,administracion publica municipal,2,02004000105300202390211
4,02,004,0001,0530,020239,03,1,1,01,06, 3,111,DISEÑO DE INTERIORES,3,2,2,2,2,2,40,1,2,2,,,1,,4,ATENDER AYUDAR DAR TERAPIAS A PACIENTES,21,DIRECTORA GENERAL,ASOCIACION DE APOYO PARA PERSONAS CON TRASTORNOS DEPRESION,62,SERVICIO DE APOYO A PERSONAS CON TRASTORNOS BIPOLAR Y DEPRES,1,02004000105300202390311
4,02,004,0001,0530,020239,04,1,1,01,04, 3,,,,,,,,2,17,2,,,2,2,5,5,,,,,,,,,02004000105300202390411
4,02,004,0001,1346,020169,01,1,1,02,00, 0,,,,,,,,,,,,,,,1,,1,empacar la mercancia a los clientes en bolsas,81,empacador de mandado en mercado,comercial mexicana,46,compra y venta de abarrotes en general al menudeo,2,02004000113460201690111
4,02,004,0001,1346,020169,02,1,1,01,04, 3,,,,,,,,1,24,2,,,1,1,1,,1,programar y supervisar actividades en campo a promotores,61,supervisor de campo,cablemas,51,servicio de television por cable,2,02004000113460201690211
4,02,004,0001,1346,020169,03,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,da de alta al personal y hace ajustes administrativos revisa nominas,62,asistente de recursos humanos,fabrica royal de mexico s.a.,33,fabricacion de muebles de madera,2,02004000113460201690311
4,02,004,0001,1346,020169,04,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000113460201690411
4,02,004,0001,1346,020169,05,1,1,03,04, 3,,,,,,,,1,18,2,,,2,2,1,,1,repartir mensajeria en vehiculo,62,mensajero en vehiculo,mensajeria express,49,envio y recepcion de mensajeria en general,3,02004000113460201690511
4,02,004,0001,144A,020340,01,1,1,02,08, 2,542,PERIODONCIA E IMPLANTES,4,1,1,1,1,1,26,2,,,2,2,1,,1,HACE CIRUGIAS EN PERIODONCIA E IMPLANTES,11,DENTISTA EN PERIODONCIA E IMPLANTES,SIN NOMBRE,62,DA SERVICIO DE DENTISTA EN GENERAL,2,020040001144A0203400111
4,02,004,0001,144A,020340,02,1,1,04,07, 1,374,LIC. EN DERECHO,3,2,2,2,2,1,19,1,2,2,,,4,5,,,,,,,,,020040001144A0203400211
4,02,004,0001,144A,020340,03,1,1,01,04, 3,,,,,,,,1,18,2,,,2,2,8,5,,,,,,,,,020040001144A0203400311
4,02,004,0001,144A,020340,04,1,1,01,06, 3,186,SECRETARIADO BILINGUE,2,,,,,2,22,2,,,2,2,8,5,,,,,,,,,020040001144A0203400411
4,02,004,0001,144A,020340,05,1,1,01,07, 5,374,lic. en derecho,3,2,2,2,2,1,24,2,,,2,2,1,,4,defender a las personas que lo contratan de acuerdo a la ley,11,abogado,sin nombre,54,defensa de los derechos de los ciudadanos,2,020040001144A0203400511
4,02,004,0001,1685,020121,01,1,1,01,03, 3,,,,,,,,,,,,,,,8,5,,,,,,,,,02004000116850201210111
4,02,004,0001,1685,020121,02,1,1,01,07, 3,413,LIC. INFORMATICA,3,2,2,2,1,1,25,2,,,2,2,1,,1,TOMA PEDIDO COBRA HACE CORTE DE CAJA,62,CAJERO,RESTAURANT BURGER KING,72,A LA PREPARACION DE COMIDA RAPIDA,2,02004000116850201210211
4,02,004,0001,1685,020121,03,1,1,04,03, 3,,,,,,,,,,,,,,,1,,1,hacer mezcla para pegar lozeta los corta a las medidas,54,ayudante de lozetero,sin nombre,23,servicio de instalacion de azulejo y lozeta,2,02004000116850201210311
4,02,004,0001,1685,020121,04,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,instalar ventanas poner vidrios hacer reparaciones,52,maestro vidriero,no tiene nombre,46,a la venta e instalacion de ventanas,2,02004000116850201210411
4,02,004,0001,1685,020121,05,1,1,01,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000116850201210511
4,02,004,0001,1878,020306,02,1,1,04,04, 1,,,,,,,,1,17,2,,,2,1,1,,1,COBRANZAS A LAS DIFERENTES EMPRESAS,62,COBRADOR DE FACTURAS,MULTISERVICIOS HERNANDES,56,RECOLECCION DE BASURA,2,02004000118780203060211
4,02,004,0001,1878,020306,04,1,1,02,02, 6,,,,,,,,,,,,,,,8,5,,,,,,,,,02004000118780203060411
4,02,004,0001,1878,020306,05,1,1,01,00, 0,,,,,,,,,,,,,,,1,,1,PREPARA LA MEZCLA PEGA BLOCKY LADRILLO,52,ALBAÑIL,SIN NOMBRE,23,A LA CONSTRUCCION DE CASAS,2,02004000118780203060511
4,02,004,0001,3041,020021,01,1,1,01,06, 3,183,CONTADOR PRIVADO,2,,,,,2,19,2,,,2,1,1,,1,ACOMODA DESPACHA DA PRECIOS COBRA EN LOS ABARROTES,71,DEPENDIENTE EN TIENDA DE ABARROTES,ABARROTES EL ROSAL,46,COMPRA Y VENTA DE ABARROTES AL MENUDEO,2,02004000130410200210111
4,02,004,0001,3041,020021,02,1,1,01,02, 6,,,,,,,,,,,,,,,2,,1,LIJAN CORTA LA MADERA HACE LOS MUEBLES,52,CARPINTERO,SIN NOMBRE,33,FABRICACION DE MUEBLES DE MADERA,2,02004000130410200210211
4,02,004,0001,3041,020021,03,1,1,02,02, 2,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000130410200210311
4,02,004,0001,3041,020021,04,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,separar los metales que no sirven y los que se puedan reciclar,54,sellecionador de metales,fabrica metals,33,fabricacion metales para su venta,2,02004000130410200210411
4,02,004,0001,3041,020021,05,1,1,01,02, 6,,,,,,,,,,,,,,,1,,4,TRANSPORTAR LA MERCANCIA ATENDER A LOS CLIENTES DAR PRECIOS COBRAR,71,COMERCIANTE DE ARTICULOS USADOS EN SOBRE RUEDAS,SIN NOMBRE,46,COMPRA Y VENTA DE ARTICULOS DE SEGUNDA AL MENUDEO,2,02004000130410200210511
4,02,004,0001,322A,020301,01,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,preparar los ingredientes para el menu,52,cocinero,restaurant yogurt express,72,a la preparacion de alimentos rapidos,3,020040001322A0203010111
4,02,004,0001,322A,020301,02,1,1,02,02, 6,,,,,,,,,,,,,,,6,5,,,,,,,,,020040001322A0203010211
4,02,004,0001,322A,020301,04,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,atender clientes limpiar mesas tomar pedido,81,mesero en restaurant,restaurant sin nombre,72,a la preparacion de alimentos,3,020040001322A0203010411
4,02,004,0001,322A,020301,05,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,LIMPIA BARRE TRAPEA SACUDE MUEBLES,82,EMPLEADA DOMESTICA,TRABAJADOR DOMESTICO,81,CASA PARTICULAR,2,020040001322A0203010511
4,02,004,0001,3272,020019,01,1,1,01,02, 6,,,,,,,,,,,,,,,1,,4,reparacion de casas de madera,52,carpintero de casas de madera,sin nombre,23,reparacion y mantenimiento de casas de madera,2,02004000132720200190111
4,02,004,0001,3272,020019,02,1,1,01,02, 3,,,,,,,,,,,,,,,1,,1,cuida vehiculos en un estacionamiento las entradas y salidas,83,guardia de seguridad,sin nombre,81,es un sindicato apoya a las personas desempleadas,2,02004000132720200190211
4,02,004,0001,3272,020019,03,1,1,03,03, 2,,,,,,,,,,,,,,,1,,2,se encarga de embobinar sensores de avion,52,obrero de maquiladora,bei sensors,33,fabricacion de sensores para avion,3,02004000132720200190311
4,02,004,0001,3272,020019,04,1,1,01,02, 1,,,,,,,,,,,,,,,1,,4,atender al publico en genral y cobra la ropa que vende en sobre ruedas,71,comerciante de ropa de segunda en sobre ruedas al menudeo,sin nombre,46,compra y venta de ropa de segunda al menudeo,2,02004000132720200190411
4,02,004,0001,3272,020019,05,1,1,01,00, 0,,,,,,,,,,,,,,,1,,4,vende ropa de segunda en los sobre ruedas cobrar,71,comerciante de ropa de segunda en los sobre ruedas,sin nombre,46,venta de ropa de segunda en mercados sobre ruedas,2,02004000132720200190511
4,02,004,0001,3395,020143,01,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,supervisa lumpia y auxilia en relleno sanitario,61,auxiliar de supervisor,otay jenad fielo estados unidos,56,reciclaje limpia y recoleccion de basura,3,02004000133950201430111
4,02,004,0001,3395,020143,03,1,1,01,04, 3,,,,,,,,1,18,2,,,2,2,1,,1,atender a los clientes cobra limpia el area de la caja,62,cajero en taqueria,taqueria salceados,72,a la preparacion de alimentos,2,02004000133950201430311
4,02,004,0001,3395,020143,04,1,1,02,07, 4,392,administracion de empresas,3,2,2,2,1,2,26,2,,,2,2,1,,1,ayuda en el ordenamiento y captura de los expedientes del personal,62,auxiliar administrativo,metales libramiento,43,compra y venta de chatarra,2,02004000133950201430411
4,02,004,0001,3516,020100,01,1,1,01,03, 2,,,,,,,,,,,,,,,1,,1,instala cables electricos para apagadores conexciones,52,electricista industrial,akerlundh,23,da servicio de instalaciones electricas y mantenimiento,3,02004000135160201000111
4,02,004,0001,3516,020100,02,1,1,02,02, 6,,,,,,,,,,,,,,,1,,1,atender a los clientes cobrar,62,cajero en abarrotes,abarrotes unica,46,compra y venta al menudeo de abarrotes,2,02004000135160201000211
4,02,004,0001,3516,020100,03,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,limpia las aulas los baños saca la basura,81,auxiliar de conserje,escuela primaria publica fray junipero serra,61,brinda servicio de enseñanza a nivel primaria,2,02004000135160201000311
4,02,004,0001,3516,020100,04,1,1,01,03, 2,,,,,,,,,,,,,,,1,,1,soldar la figuras de bronce en fabrica,53,soldador con maquina en fabrica,fabrica baja bronce,33,fabricacion de figuras de bronce para decoracion,2,02004000135160201000411
4,02,004,0001,3516,020100,05,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,opera piezas cables para carros ycajas negras para aviones,53,operador manual de maquinaria fija,delpal,33,elabora piezas y cajas negras de aviones,1,02004000135160201000511
4,02,004,0001,3605,020043,01,1,1,01,00, 0,,,,,,,,,,,,,,,8,5,,,,,,,,,02004000136050200430111
4,02,004,0001,3605,020043,02,1,1,03,02, 6,,,,,,,,,,,,,,,1,,1,ensamblar componentes electronicos en placas para sistemas de riego,53,ensamblador de componentes en placas para sistemas de riego,fabrica hyson smt,33,fabricacion de sistemas de riego electronicos,2,02004000136050200430211
4,02,004,0001,3605,020043,03,1,1,01,02, 6,,,,,,,,,,,,,,,2,,1,vigilar el area asignada hacer reportes,83,guardia de seguridad privado,agencia de seguridad privada servicop,56,brinda servicio de seguridad privada,2,02004000136050200430311
4,02,004,0001,3605,020043,04,1,1,02,03, 2,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000136050200430411
4,02,004,0001,3605,020043,05,1,1,01,03, 3,,,,,,,,,,,,,,,6,5,,,,,,,,,02004000136050200430511
4,02,004,0001,3605,020189,01,1,1,02,07, 4,343,licenciatura en enfermeria general,3,2,2,2,2,1,21,2,,,2,2,5,5,,,,,,,,,02004000136050201890111
4,02,004,0001,3605,020189,02,1,1,01,09, 2,541,pediatria,5,1,1,1,1,1,25,2,,,2,1,1,,1,atender a recien nacido como asfixia cualquier alteracion del parto,11,medico en pediatria,hospital general secretaria de salud,62,dar servicio de salud a toda la comunidad en general,1,02004000136050201890211
4,02,004,0001,3605,020189,03,1,1,01,05, 1,401,licenciatura en educacion primaria,3,1,1,1,1,1,25,2,,,2,1,1,,4,preparar la mezcla pegar block emplaste de muros,52,maestro albañil,sin nombre,23,a la reparacion y construccion de casas,2,02004000136050201890311
4,02,004,0001,3605,020189,04,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000136050201890411
4,02,004,0001,3605,020189,05,1,1,04,07, 2,422,fisico matematico,3,2,2,2,1,1,25,2,,,2,1,8,5,,,,,,,,,02004000136050201890511
4,02,004,0001,3944,020212,02,1,1,03,07, 3,373,ciencias de la comunicacion,3,1,1,1,1,2,22,2,,,2,2,1,,1,locucion produccion promocion en una estacion de radio,14,locutora de radio,univision radio san diego,51,difucion promosion radio difusion,1,02004000139440202120211
4,02,004,0001,3944,020212,03,1,1,02,03, 3,,,,,,,,,,,,,,,8,5,,,,,,,,,02004000139440202120311
4,02,004,0001,3944,020212,04,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,abastece de gas a clientes con minas estacionarias,55,chofer repartidor de gas l p,gas zeta,46,distribucion de gas domestico,3,02004000139440202120411
4,02,004,0001,3944,020212,05,1,1,01,07, 5,311,arquitectura,3,2,2,2,1,1,30,2,,,2,2,1,,4,elabora diseña dibuja planos para construcciones,11,arquitecto,gudino arquitecto,54,elabora diseña dibuja planos para las construcciones,2,02004000139440202120511
4,02,004,0001,4209,020035,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,2,hacer mezcla pegar block emplas muros,54,ayudante de albañil,casas geo,23,construccion de viviendas de interes social,2,02004000142090200350211
4,02,004,0001,4209,020035,03,1,1,03,03, 3,,,,,,,,,,,,,,,1,,1,ensamblar piezas pequeñas y solda piesas electronicas,53,operador de maquina soldadora,rad tegnologis fabrica,33,fabricacion de aparatos para intermon electronicos,2,02004000142090200350311
4,02,004,0001,4209,020035,04,1,1,01,04, 3,,,,,,,,2,19,2,,,2,1,1,,1,supervisa que la produccion salga a tiempo y este bien,51,supervisor de produccion,fabrica acero desing de mexico,33,fabricacion de interiores para aviones,2,02004000142090200350411
4,02,004,0001,4209,020035,05,1,1,04,04, 3,,,,,,,,1,16,1,2,2,,,1,,1,supervisa la calidad de los productos terminados,51,supervisor de calidad en productos aeroespaciales,fabrica eato aereo apace,33,fabricacion de partes para avion y partes aeroespaciales,1,02004000142090200350511
4,02,004,0001,4463,020016,01,1,1,01,03, 1,,,,,,,,,,,,,,,1,,1,reparte comida a domicilio,71,repartidor de comida en vehiculo,restaurant san marcos,72,elabora alimentos en general y da servicio al cliente,2,02004000144630200160111
4,02,004,0001,4463,020016,02,1,1,02,04, 3,,,,,,,,1,19,2,,,2,1,1,,1,atiende al cliente de la tienda y cobra,71,empleada de mostrador,regalos y novedades el peke,46,compra y venta de mercancia al menudeo,2,02004000144630200160211
4,02,004,0001,4463,020016,03,1,1,08,07, 3,374,licenciatura en derecho,3,2,2,2,2,2,20,1,2,2,,,1,,1,cajero cobrar a clientes,62,cajera,restaurant kentoky fraynd chiken,72,a la elaboracion de comida rapida,2,02004000144630200160311
4,02,004,0001,4463,020016,04,1,1,01,00, 0,,,,,,,,,,,,,,,8,5,,,,,,,,,02004000144630200160411
4,02,004,0001,4463,020016,05,1,1,04,03, 1,,,,,,,,,,,,,,,1,,1,surtir productos carnes rojas salchichoneria en almacen,62,surtidor de embutidos en almacen,sigma alimentos,31,distribucion de embutidos al mayoreo,3,02004000144630200160511
4,02,004,0001,4637,020288,01,1,1,11,00, 0,,,,,,,,,,,,,,,5,1,4,vender por catalago cosmeticos,72,promotora de productos cosmeticos por catalago,avon,43,distribucion de productos y cosmeticos,2,02004000146370202880111
4,02,004,0001,4637,020288,02,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000146370202880211
4,02,004,0001,4637,020288,03,1,1,02,02, 6,,,,,,,,,,,,,,,8,5,,,,,,,,,02004000146370202880311
4,02,004,0001,4637,020288,04,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,02004000146370202880411
4,02,004,0001,5245,020364,01,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,ayuda en la planta tratadora de aguas del aeropuerto pinta las pistas,54,empleado de mantenimiento en general,grupo aeroportuario delgab,48,presta servicio de mantenimiento y control aereo de tijuana,1,02004000152450203640111
4,02,004,0001,5245,020364,02,1,1,01,07, 2,341,medicina general,3,1,1,1,1,1,22,2,,,2,1,8,5,,,,,,,,,02004000152450203640211
4,02,004,0001,5245,020364,03,1,1,01,04, 3,,,,,,,,1,18,2,,,2,2,1,,4,vende articulos varios en un bazar,71,comerciante de articulos varios en un bazar,bazar angel,46,rompra y venta de articulos varios,2,02004000152450203640311
4,02,004,0001,5245,020364,04,1,2,04,02, 6,,,,,,,,,,,,,,,1,,1,TALLAR CEPILLAR PINTAR MUEBLES RUSTICOS DE MADERA,54,AYUDANTE DE CARPINTERO,TALLE SIN NOMBRE,33,FABRICACION DE MUEBLES DE MADERA,3,02004000152450203640412
4,02,004,0001,5245,020364,04,2,2,01,00, 0,,,,,,,,,,,,,,,1,,1,CORTA MADERA Y ELABORA CUADROS PARA FOTOS,52,CORTADOR DE MADERA,EXPORTADOR CONTINENTAL,33,ELABORA Y VENDE CUADROS PARA FOTOS Y MARCOS,2,02004000152450203640422
4,02,004,0001,5245,020364,05,1,1,01,04, 2,,,,,,,,1,18,2,,,2,2,1,,1,cose las prendas ortopedicas par hosppitales,53,operador de maquina de costura industrial,fabrica posey de mexico,33,fabricacion de prendas ortopedicas para los hospitales,2,02004000152450203640511
4,02,004,0001,5442,020403,01,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,LIMPIA TRAPEA LAVA LOS TRASTES HACE LIMPIEZA GENERAL EN UNA CASA,82,TRABAJADOR DOMESTICO,TRABAJADOR DOMESTICO EN ESTADOS UNIDOS,81,LIMPIA CASAS EN GENERAL EN ESTADOS UNIDOS,2,02004000154420204030111
4,02,004,0001,5442,020403,02,1,1,02,04, 2,,,,,,,,1,25,2,,,2,1,5,5,,,,,,,,,02004000154420204030211
4,02,004,0001,5442,020403,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,1,4,VENDE ZAPATOS POR CATALAGO Y COSMETICOS,72,VENDEDORA DE ZAPATOS POR CATALAGO Y COSMETICOS,MAX ZAPATOS Y FLORIGAN,46,VENTA DE ZAPATOS Y COSMETICOS POR CATALAGO,3,02004000154420204030311
4,02,004,0001,5442,020403,04,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,LIMPIA PIEZAS ELECTRONICAS PARA TELEVISIONES,54,LIMPIADOR DE PIEZAS PARA ENSAMBLES DE TELEVIONES,FABRICA MEIKI,33,AL ENSAMBLES DE TELEVISIONES,2,02004000154420204030411
4,02,004,0001,5442,020403,05,1,1,02,02, 6,,,,,,,,,,,,,,,1,,1,VERIFICA PIEZAS DE PLASTICO PARA TELEVISION REFREGERADORES EN FRABRICA,51,SUPERVISORA EN UNA FABRICA,MEIKI,33,FABRICA PIEZAS DE TELEVISION REFRIGERADORES,2,02004000154420204030511
4,02,004,0001,5758,020351,01,1,1,02,02, 6,,,,,,,,,,,,,,,1,,4,ATIENDE CLIENTES DESPACHA COBRA,71,COMERCIANTE DE ABARROTES,SIN NOMBRE,46,VENTA DE ABARROTES AL MENUDEO,2,02004000157580203510111
4,02,004,0001,5758,020351,02,1,1,02,02, 2,,,,,,,,,,,,,,,1,,1,limpia las camas sacude lava baños,81,recamarera de hotel,hotel villa magna,72,brinda servicio de hospedaje,2,02004000157580203510211
4,02,004,0001,5758,020351,03,1,1,02,02, 6,,,,,,,,,,,,,,,1,,1,cose con la maquina disfrases y uniformes,52,costurera de maquina industrial,taller de costura luz clarita,31,fabricacion de ropa,2,02004000157580203510311
4,02,004,0001,5758,020351,04,1,1,02,02, 3,,,,,,,,,,,,,,,5,1,4,vende joyeria de plata al menudeo,71,comerciante de joyeria de plata,sin nombre,46,compra y venta al menudeo de joyeria de plata,2,02004000157580203510411
4,02,004,0001,5758,020351,05,1,1,04,03, 3,,,,,,,,,,,,,,,1,,1,empaca productos textiles manteles,54,empacador de manteles de tela,fabrica 3 industrias unidas,31,fabricacion de manteles de tela,2,02004000157580203510511
4,03,003,0001,1856,030101,01,1,1,02,06, 3,183,CONTADOR PUBLICO,2,,,,,2,16,2,,,2,2,1,,5,"CHOFER DE AUTORENTAS, LLEVA AUTOS DE LA PAZ A TIJUANA Y VICEVERSA",55,CHOFER,HERTZ,53,"AUTORENTA, RENTA DIFERENTES TIPOS DE VEHICULOS PARA TRANSPOR",2,03003000118560301010111
4,03,003,0001,1856,030101,02,1,1,02,07, 1,372,CIANCIAS PLOTICAS,3,2,2,2,1,1,31,2,,,1,2,5,5,,,,,,,,,03003000118560301010211
4,03,003,0001,1856,030101,03,1,1,02,04, 3,,,,,,,,1,17,2,,,2,2,1,,5,"ATIENDE A LA CLIENTELA. VENDE ROPA, ACCESORIOS, BOLSAS, ETC.",71,COMERCIANTE DE BOUTIQUE,VAGAS BOUTIQUE,46,"COMPRA-VENTA DE ROPA, ARETES, BOLSAS, ETC. EN UN LOCAL",2,03003000118560301010311
4,03,003,0001,1856,030101,04,1,1,01,07, 2,392,ADMINISTRACION DE EMPRESAS,3,2,2,2,1,1,21,2,,,2,1,1,,1,CANALIZAR A LOS ADULTOS MAYORES EN LOS ASUNTOS ADMINISTRATIVOS REQUERI,62,AUXILIAR DE OFICINA,DIF ESTATAL,93,CREA Y DESARROLLA PROGRAMAS INTEGRAL PARA LAS FAMILIAS,2,03003000118560301010411
4,03,003,0001,1856,030101,05,1,1,03,07, 4,401,LIC. EN EDUCACION PRIMARIA,3,2,2,2,1,1,23,2,,,1,1,3,5,,,,,,,,,03003000118560301010511
4,03,003,0001,1964,030130,01,1,1,04,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,03003000119640301300111
4,03,003,0001,1964,030130,02,1,1,01,04, 3,,,,,,,,1,18,2,,,2,1,1,,1,"AGENTE INVESTIGADOR CHECA ROBOS, HOMICIDIOS",83,AGENTE INVESTIGADOR,DIRECCION DE LA POLICIA MINISTERIAL,93,ATENDER A LA CIUDADANIA. LO HACE EN UNA OFICINA,2,03003000119640301300211
4,03,003,0001,1964,030130,03,1,1,02,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,03003000119640301300311
4,03,003,0001,1964,030130,04,1,1,01,02, 6,,,,,,,,,,,,,,,8,5,,,,,,,,,03003000119640301300411
4,03,003,0001,1964,030130,05,1,1,02,04, 1,,,,,,,,1,16,2,,,2,2,1,,6,,,,,,,,03003000119640301300511
4,03,003,0001,2021,030238,01,1,1,01,04, 3,,,,,,,,1,52,2,,,2,2,5,1,4,PINTAR CUADROS AL OLEO Y ACRILICO PARA SU VENTA,14,PINTOR,LO REALIZA EN SU CASA,71,"PINTA CUADROS AL OLEO Y ACRILICO CON PINCEL Y BROCHA, ACTIVI",2,03003000120210302380111
4,03,003,0001,2021,030238,02,1,1,01,04, 3,,,,,,,,2,18,2,,,2,2,1,,4,TRANSPORTAR PERSONAS A DISTINOS LUGARES DE LA CIUDAD,55,CHOFER DE TAXI,MIGUEL OSCAR UNZON MONTEVERDE,48,TRANSPORTE DE PERSONAS EN UN TAXI,2,03003000120210302380211
4,03,003,0001,2021,030238,03,1,1,01,06, 2,183,AUXILIAR CONTABLE,2,,,,,2,18,2,,,2,2,2,,1,"ASISTENTE PARTICULAR, LLEVA LA AGENDA DE UN DIPUTADO Y RECEPCION LLAMA",62,ASISTENTE PERSONAL,CONGRESO DEL ESTADO O DIPUTADO LOCAL,93,LEGISLAR Y REFORMAR LEYES EN BIEN DE LA COMUNIDAD,2,03003000120210302380311
4,03,003,0001,2021,030238,04,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,"SOLDADURA, TRABAJOS DE HERRERIA, PUERTAS CERCAS ETC",52,SOLDADOR O HERRERO,HERRERIA MANRIQUEZ,33,ELABORACION DE PUERTAS BARANDALES DE HIERRO,2,03003000120210302380411
4,03,003,0001,2021,030238,05,1,1,02,04, 2,,,,,,,,2,19,2,,,2,1,1,,1,"LAVAR CARROS, ASPIRADO PULIDO Y ENCERADO",81,LAVADOR DE CARROS,AUTOLAVADO EL CACTUS,81,"LAVADO DE AUTOS, LABADO DE MOTORES Y CHASIS A VAPOR UN LOCAL",2,03003000120210302380511
4,03,003,0001,2036,030226,01,1,1,01,06, 3,201,TECNICO TOPOGRAFO,2,,,,,2,19,2,,,1,1,1,,1,"AMARRADO DE CADENA ACOMODAR VARILLA, CORTAR, ACOMODAR TRABES",52,ALBAÑILERIA,SECRETARIA DE COMUNICACIONES Y TRANSPORTES,23,CONSTRUCCION DE PUENTES Y CARRETERAS CON CONCRETO HIDRAULICO,2,03003000120360302260111
4,03,003,0001,2036,030226,02,1,1,01,03, 3,,,,,,,,,,,,,,,1,,4,venta de productos omnilife,72,vendedora de productos naturistas,omnilife,46,venta de productos naturistas. complementos alimenticis en,1,03003000120360302260211
4,03,003,0001,2036,030226,03,1,1,02,02, 5,,,,,,,,,,,,,,,5,5,,,,,,,,,03003000120360302260311
4,03,003,0001,2036,030226,04,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,03003000120360302260411
4,03,003,0001,2036,030226,05,1,1,02,02, 5,,,,,,,,,,,,,,,1,,1,"LIMPIEZA DOMESTICA, LABAR BAÑOS, CONTESTAR TELEFONO, TENDER CAMAS",82,EMPLEADA DOMESTICA,TRABAJADORA DOMESTICA,81,"EN UNA CASA TENDER CAMAS, LABAR BAÑOS, CONTESTAR EL TELEFONO",2,03003000120360302260511
4,03,003,0001,213A,030054,01,1,1,05,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,030030001213A0300540111
4,03,003,0001,213A,030054,02,1,1,02,04, 3,,,,,,,,1,19,2,,,2,2,1,,1,Fotografo y administra el negocio toma la fotografia,12,fotografia,Foto Flash,54,"Rebelado y venta de rollos toma de fotografia, ampli restaur",2,030030001213A0300540211
4,03,003,0001,213A,030054,05,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,Trabajadora domestia y cuidado de una niña,82,Trabajadora domestica,Trabajadora domestica,81,"En una casa. Que haceres, tender cama, lavar platos cuidar",2,030030001213A0300540511
4,03,003,0001,2144,030139,01,1,1,01,06, 3,052,contador privado,1,,,,,,,,,,,,6,5,,,,,,,,,03003000121440301390111
4,03,003,0001,2144,030139,02,1,1,03,07,4,401,lic. en educacion basica,3,2,2,2,2,1,33,2,,,2,2,1,,1,"llevar acabo la enseñanza a los niños, educacion basica",13,maestra de eduacion primaria,escuela rosario castellano turno matutino,61,presta servicio de educacion a nivel primaria,1,03003000121440301390211
4,03,003,0001,2144,030139,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,03003000121440301390311
